# Opmerking: door stationsverplaatsingen en veranderingen in waarneemmethodieken zijn deze tijdreeksen van uurwaarden mogelijk inhomogeen! Dat betekent dat deze reeks van gemeten waarden niet geschikt is voor trendanalyse. Voor studies naar klimaatverandering verwijzen we naar de gehomogeniseerde dagreeksen <http://www.knmi.nl/nederland-nu/klimatologie/daggegevens> of de Centraal Nederland Temperatuur <http://www.knmi.nl/kennis-en-datacentrum/achtergrond/centraal-nederland-temperatuur-cnt>.,,,,
# ,,,,
# SOURCE: ROYAL NETHERLANDS METEOROLOGICAL INSTITUTE (KNMI),,,,
# Comment: These time series are inhomogeneous because of station relocations and changes in observation techniques. As a result these series are not suitable for trend analysis. For climate change studies we refer to the homogenized series of daily data <http://www.knmi.nl/nederland-nu/klimatologie/daggegevens> or the Central Netherlands Temperature <http://www.knmi.nl/kennis-en-datacentrum/achtergrond/centraal-nederland-temperatuur-cnt>.,,,,
# ,,,,
# STN         LON(east)   LAT(north)  ALT(m)      NAME,,,,
# 275         5.873       52.056      48.20       Deelen      ,,,,
# TG        : Etmaalgemiddelde temperatuur (in 0.1 graden Celsius) / Daily mean temperature in (0.1 degrees Celsius),,,,
# Q         : Globale straling (in J/cm2) / Global radiation (in J/cm2),,,,
# RH        : Etmaalsom van de neerslag (in 0.1 mm) (-1 voor <0.05 mm) / Daily precipitation amount (in 0.1 mm) (-1 for <0.05 mm),,,,
# STN,YYYYMMDD,   TG,    Q,   RH
275,20091123,97,93,124
275,20091124,113,145,8
275,20091125,108,49,22
275,20091126,79,133,78
275,20091127,67,193,47
275,20091128,70,86,186
275,20091129,94,130,9
275,20091130,54,301,0
275,20091201,33,275,-1
275,20091202,42,176,15
275,20091203,78,95,64
275,20091204,44,93,44
275,20091205,64,66,75
275,20091206,98,87,66
275,20091207,68,240,7
275,20091208,60,115,57
275,20091209,64,73,24
275,20091210,89,85,123
275,20091211,61,104,1
275,20091212,32,164,0
275,20091213,6,245,0
275,20091214,-22,113,0
275,20091215,-34,512,0
275,20091216,-39,79,-1
275,20091217,-21,68,50
275,20091218,-42,296,-1
275,20091219,-113,326,1
275,20091220,-36,107,89
275,20091221,-32,250,26
275,20091222,6,162,19
275,20091223,-10,177,0
275,20091224,-6,302,2
275,20091225,17,100,164
275,20091226,32,360,0
275,20091227,34,132,28
275,20091228,22,302,-1
275,20091229,1,203,50
275,20091230,0,52,28
275,20091231,-7,65,-1
275,20100101,-28,211,-1
275,20100102,-24,92,30
275,20100103,-53,412,-1
275,20100104,-42,194,-1
275,20100105,-17,299,-1
275,20100106,-45,342,2
275,20100107,-43,301,2
275,20100108,-42,164,-1
275,20100109,-25,144,20
275,20100110,-11,209,7
275,20100111,-8,156,-1
275,20100112,-25,240,1
275,20100113,-37,259,1
275,20100114,6,347,-1
275,20100115,12,122,0
275,20100116,5,189,63
275,20100117,25,119,13
275,20100118,33,110,12
275,20100119,36,115,2
275,20100120,23,422,-1
275,20100121,21,217,-1
275,20100122,10,312,0
275,20100123,3,164,2
275,20100124,-10,125,6
275,20100125,-41,205,0
275,20100126,-77,709,0
275,20100127,-34,201,26
275,20100128,21,343,33
275,20100129,4,110,93
275,20100130,-16,504,46
275,20100131,-15,620,2
275,20100201,-4,387,7
275,20100202,9,121,165
275,20100203,6,588,0
275,20100204,44,184,24
275,20100205,38,122,11
275,20100206,24,203,-1
275,20100207,5,106,0
275,20100208,-40,309,0
275,20100209,-46,269,0
275,20100210,-48,395,15
275,20100211,-34,493,3
275,20100212,-36,669,0
275,20100213,-22,199,-1
275,20100214,-32,258,4
275,20100215,-46,508,3
275,20100216,-14,500,1
275,20100217,-7,513,3
275,20100218,26,277,1
275,20100219,29,216,8
275,20100220,5,572,0
275,20100221,2,288,0
275,20100222,44,172,112
275,20100223,17,541,7
275,20100224,61,398,22
275,20100225,80,240,98
275,20100226,71,292,58
275,20100227,64,364,16
275,20100228,61,246,182
275,20100301,31,687,27
275,20100302,14,887,0
275,20100303,8,957,0
275,20100304,5,1167,0
275,20100305,3,643,90
275,20100306,-2,1206,1
275,20100307,-19,1370,0
275,20100308,-13,496,7
275,20100309,-3,1436,0
275,20100310,2,1406,0
275,20100311,20,850,-1
275,20100312,38,507,-1
275,20100313,46,433,5
275,20100314,55,572,7
275,20100315,55,439,82
275,20100316,52,530,2
275,20100317,76,1194,0
275,20100318,108,1299,0
275,20100319,126,400,16
275,20100320,133,408,153
275,20100321,78,786,18
275,20100322,74,895,-1
275,20100323,96,1538,-1
275,20100324,128,1213,0
275,20100325,147,1458,18
275,20100326,102,419,14
275,20100327,91,880,5
275,20100328,87,890,8
275,20100329,94,777,37
275,20100330,103,676,15
275,20100331,63,947,23
275,20100401,42,869,108
275,20100402,78,1535,17
275,20100403,79,851,64
275,20100404,71,795,34
275,20100405,71,1437,-1
275,20100406,112,2009,0
275,20100407,137,1506,3
275,20100408,84,733,14
275,20100409,85,1239,0
275,20100410,64,1943,0
275,20100411,54,769,0
275,20100412,89,1765,0
275,20100413,93,1845,0
275,20100414,88,1816,0
275,20100415,90,2137,0
275,20100416,69,1352,0
275,20100417,72,2284,0
275,20100418,108,2187,0
275,20100419,79,2095,0
275,20100420,79,1648,-1
275,20100421,63,1831,-1
275,20100422,61,1569,0
275,20100423,74,2402,0
275,20100424,121,2238,0
275,20100425,158,1805,15
275,20100426,115,1134,0
275,20100427,117,2033,0
275,20100428,163,2050,0
275,20100429,189,1839,0
275,20100430,108,691,112
275,20100501,91,842,30
275,20100502,77,421,83
275,20100503,66,350,24
275,20100504,71,2088,0
275,20100505,73,1450,0
275,20100506,91,2113,0
275,20100507,66,547,27
275,20100508,86,673,3
275,20100509,86,892,0
275,20100510,65,1422,0
275,20100511,58,625,124
275,20100512,62,469,130
275,20100513,74,592,0
275,20100514,78,716,0
275,20100515,92,1683,0
275,20100516,115,1955,-1
275,20100517,105,1469,17
275,20100518,91,2058,0
275,20100519,110,2799,0
275,20100520,131,2773,0
275,20100521,136,2109,0
275,20100522,141,2808,0
275,20100523,168,2387,0
275,20100524,172,2445,0
275,20100525,127,2705,0
275,20100526,87,939,22
275,20100527,112,1539,1
275,20100528,108,2395,0
275,20100529,141,2084,22
275,20100530,120,889,124
275,20100531,122,861,4
275,20100601,126,1674,0
275,20100602,152,2692,0
275,20100603,164,2980,0
275,20100604,172,2962,0
275,20100605,193,2782,0
275,20100606,199,1779,1
275,20100607,160,1397,0
275,20100608,170,1359,129
275,20100609,172,766,16
275,20100610,196,950,2
275,20100611,171,1310,-1
275,20100612,139,2250,0
275,20100613,124,1465,0
275,20100614,160,2542,0
275,20100615,131,2646,0
275,20100616,160,2906,0
275,20100617,174,2624,0
275,20100618,129,1205,6
275,20100619,111,1464,27
275,20100620,112,924,54
275,20100621,126,2006,0
275,20100622,139,2760,0
275,20100623,184,2840,0
275,20100624,200,2350,0
275,20100625,183,2270,0
275,20100626,193,2367,0
275,20100627,220,2945,0
275,20100628,220,2593,0
275,20100629,196,2418,0
275,20100630,207,1915,0
275,20100701,238,2174,0
275,20100702,279,2470,0
275,20100703,230,2092,20
275,20100704,203,2425,0
275,20100705,184,1675,2
275,20100706,157,2177,0
275,20100707,189,2580,0
275,20100708,245,2618,0
275,20100709,268,2134,0
275,20100710,260,2525,319
275,20100711,242,2489,1
275,20100712,212,1795,126
275,20100713,207,1785,3
275,20100714,222,2332,126
275,20100715,189,2082,67
275,20100716,201,1832,0
275,20100717,172,2285,22
275,20100718,176,2804,0
275,20100719,208,2694,0
275,20100720,243,2263,0
275,20100721,226,1628,-1
275,20100722,188,1536,5
275,20100723,176,1962,-1
275,20100724,158,2241,0
275,20100725,160,1260,11
275,20100726,159,957,254
275,20100727,175,1968,2
275,20100728,187,2141,207
275,20100729,157,989,20
275,20100730,171,2026,0
275,20100731,190,1335,3
275,20100801,183,1495,22
275,20100802,160,783,49
275,20100803,163,1861,0
275,20100804,161,850,41
275,20100805,150,1250,4
275,20100806,158,2077,0
275,20100807,174,848,50
275,20100808,167,1187,11
275,20100809,166,1281,4
275,20100810,178,1416,34
275,20100811,173,1747,23
275,20100812,146,1428,0
275,20100813,147,1630,40
275,20100814,176,1928,0
275,20100815,171,912,209
275,20100816,181,881,5
275,20100817,158,312,63
275,20100818,160,1048,197
275,20100819,160,1587,0
275,20100820,201,2002,0
275,20100821,203,1128,0
275,20100822,199,1160,0
275,20100823,192,940,45
275,20100824,162,1830,32
275,20100825,161,1392,31
275,20100826,168,311,573
275,20100827,143,660,47
275,20100828,123,993,37
275,20100829,119,794,104
275,20100830,133,1300,211
275,20100831,122,1563,0
275,20100901,111,1201,0
275,20100902,123,825,3
275,20100903,129,1263,0
275,20100904,135,1606,0
275,20100905,136,1884,0
275,20100906,148,1880,0
275,20100907,122,404,69
275,20100908,155,777,33
275,20100909,152,1054,32
275,20100910,151,605,32
275,20100911,175,1671,1
275,20100912,141,347,100
275,20100913,137,1111,2
275,20100914,152,218,111
275,20100915,133,1327,86
275,20100916,117,864,64
275,20100917,110,1095,30
275,20100918,103,1010,-1
275,20100919,119,609,1
275,20100920,141,508,-1
275,20100921,145,912,0
275,20100922,164,1451,0
275,20100923,167,1013,56
275,20100924,146,714,7
275,20100925,103,1256,14
275,20100926,91,778,0
275,20100927,93,141,88
275,20100928,117,277,4
275,20100929,95,1065,0
275,20100930,99,283,47
275,20101001,118,1154,22
275,20101002,143,316,89
275,20101003,180,1187,0
275,20101004,176,777,0
275,20101005,162,456,0
275,20101006,160,436,0
275,20101007,143,488,0
275,20101008,141,393,0
275,20101009,136,1146,0
275,20101010,110,1210,0
275,20101011,93,1193,0
275,20101012,62,850,0
275,20101013,68,772,0
275,20101014,76,335,-1
275,20101015,101,427,113
275,20101016,69,451,3
275,20101017,54,984,0
275,20101018,65,745,2
275,20101019,82,671,172
275,20101020,54,696,69
275,20101021,64,798,36
275,20101022,81,523,0
275,20101023,65,263,70
275,20101024,62,760,8
275,20101025,38,869,0
275,20101026,57,424,4
275,20101027,81,149,77
275,20101028,102,172,4
275,20101029,99,480,0
275,20101030,106,171,16
275,20101031,94,263,13
275,20101101,78,114,0
275,20101102,102,164,13
275,20101103,122,427,58
275,20101104,148,108,15
275,20101105,133,82,224
275,20101106,88,241,129
275,20101107,52,399,-1
275,20101108,46,239,7
275,20101109,43,206,31
275,20101110,42,174,81
275,20101111,57,127,189
275,20101112,106,259,47
275,20101113,99,145,36
275,20101114,112,76,81
275,20101115,52,369,-1
275,20101116,21,555,0
275,20101117,39,113,-1
275,20101118,49,175,1
275,20101119,68,249,2
275,20101120,68,180,-1
275,20101121,47,421,0
275,20101122,37,332,-1
275,20101123,38,210,6
275,20101124,23,304,2
275,20101125,19,167,-1
275,20101126,-12,480,0
275,20101127,-8,139,2
275,20101128,-31,482,0
275,20101129,-21,37,21
275,20101130,-21,159,-1
275,20101201,-69,254,-1
275,20101202,-75,148,13
275,20101203,-67,341,2
275,20101204,-31,179,56
275,20101205,11,89,28
275,20101206,-3,178,-1
275,20101207,-22,202,0
275,20101208,-25,107,0
275,20101209,8,372,28
275,20101210,19,153,28
275,20101211,65,90,10
275,20101212,21,136,3
275,20101213,-30,137,5
275,20101214,-34,115,0
275,20101215,-14,278,3
275,20101216,0,32,107
275,20101217,-28,92,18
275,20101218,-56,117,13
275,20101219,-55,79,33
275,20101220,-66,177,-1
275,20101221,-48,91,-1
275,20101222,-26,83,-1
275,20101223,-18,95,10
275,20101224,-26,179,20
275,20101225,-49,460,-1
275,20101226,-4,357,15
275,20101227,-7,156,0
275,20101228,-1,128,0
275,20101229,-20,232,0
275,20101230,-41,324,0
275,20101231,9,143,16
275,20110101,17,170,9
275,20110102,-4,415,2
275,20110103,-14,328,-1
275,20110104,-1,221,-1
275,20110105,-11,347,2
275,20110106,35,65,161
275,20110107,42,60,49
275,20110108,86,99,32
275,20110109,27,282,0
275,20110110,4,373,0
275,20110111,25,62,23
275,20110112,51,66,130
275,20110113,93,47,165
275,20110114,98,42,196
275,20110115,87,92,-1
275,20110116,92,248,0
275,20110117,77,113,14
275,20110118,39,135,104
275,20110119,22,280,30
275,20110120,7,518,1
275,20110121,-2,144,15
275,20110122,38,133,2
275,20110123,39,83,2
275,20110124,45,136,7
275,20110125,36,324,74
275,20110126,3,223,4
275,20110127,-8,412,0
275,20110128,-27,737,0
275,20110129,-35,673,0
275,20110130,-22,122,0
275,20110131,-26,100,0
275,20110201,-21,143,12
275,20110202,23,101,3
275,20110203,45,380,35
275,20110204,82,55,20
275,20110205,106,178,0
275,20110206,99,128,0
275,20110207,85,578,0
275,20110208,30,706,0
275,20110209,25,704,0
275,20110210,71,274,92
275,20110211,74,84,15
275,20110212,46,158,128
275,20110213,64,478,0
275,20110214,56,276,39
275,20110215,47,548,16
275,20110216,64,770,-1
275,20110217,29,821,0
275,20110218,5,128,0
275,20110219,11,415,0
275,20110220,-5,532,0
275,20110221,-27,1014,0
275,20110222,-27,984,0
275,20110223,0,420,23
275,20110224,24,203,29
275,20110225,54,190,1
275,20110226,68,286,43
275,20110227,30,117,149
275,20110228,21,251,1
275,20110301,23,656,0
275,20110302,11,1141,0
275,20110303,7,1262,0
275,20110304,-3,1221,0
275,20110305,14,348,0
275,20110306,10,1366,0
275,20110307,26,1354,0
275,20110308,45,1358,0
275,20110309,61,354,7
275,20110310,69,163,7
275,20110311,61,862,0
275,20110312,86,1141,-1
275,20110313,103,508,13
275,20110314,103,630,51
275,20110315,109,1066,0
275,20110316,62,902,0
275,20110317,57,436,-1
275,20110318,60,632,56
275,20110319,37,1426,-1
275,20110320,32,1634,0
275,20110321,48,1619,0
275,20110322,71,1422,0
275,20110323,70,1558,0
275,20110324,89,1615,0
275,20110325,90,1141,0
275,20110326,36,594,2
275,20110327,47,1808,0
275,20110328,28,1124,0
275,20110329,54,1828,0
275,20110330,92,968,11
275,20110331,113,249,65
275,20110401,125,380,0
275,20110402,156,1708,0
275,20110403,119,770,15
275,20110404,98,1101,-1
275,20110405,92,429,1
275,20110406,141,908,0
275,20110407,114,1136,0
275,20110408,97,1861,0
275,20110409,102,1994,0
275,20110410,107,1915,0
275,20110411,127,1890,31
275,20110412,78,1634,13
275,20110413,73,1564,0
275,20110414,72,902,0
275,20110415,75,973,0
275,20110416,91,1204,0
275,20110417,113,1415,0
275,20110418,136,2196,0
275,20110419,162,2155,0
275,20110420,157,2197,0
275,20110421,182,2078,0
275,20110422,200,1985,-1
275,20110423,196,2209,0
275,20110424,191,2184,0
275,20110425,169,2377,0
275,20110426,151,2110,0
275,20110427,117,1050,9
275,20110428,128,1212,149
275,20110429,163,1954,-1
275,20110430,146,2312,0
275,20110501,121,2597,0
275,20110502,93,2542,0
275,20110503,81,2665,0
275,20110504,73,1588,-1
275,20110505,117,2420,0
275,20110506,163,2115,0
275,20110507,210,2222,0
275,20110508,217,2373,0
275,20110509,167,755,28
275,20110510,171,1875,0
275,20110511,157,2471,-1
275,20110512,123,1765,-1
275,20110513,130,1709,0
275,20110514,109,1870,0
275,20110515,108,1822,26
275,20110516,125,546,25
275,20110517,132,574,6
275,20110518,138,1358,0
275,20110519,126,891,1
275,20110520,148,2411,0
275,20110521,150,2766,0
275,20110522,149,1505,48
275,20110523,160,2668,0
275,20110524,134,2599,-1
275,20110525,153,2775,0
275,20110526,153,1532,1
275,20110527,123,1628,42
275,20110528,131,1590,4
275,20110529,163,1454,0
275,20110530,202,2660,0
275,20110531,130,814,30
275,20110601,136,3004,0
275,20110602,167,2898,0
275,20110603,195,2824,0
275,20110604,220,2783,0
275,20110605,173,1165,464
275,20110606,174,1076,246
275,20110607,147,1329,46
275,20110608,144,1605,22
275,20110609,137,2073,0
275,20110610,132,1397,6
275,20110611,116,1970,9
275,20110612,140,2424,0
275,20110613,168,1220,11
275,20110614,163,2057,0
275,20110615,175,1482,1
275,20110616,149,900,141
275,20110617,141,1699,6
275,20110618,139,1625,57
275,20110619,129,782,178
275,20110620,150,2301,-1
275,20110621,171,1529,6
275,20110622,153,912,5
275,20110623,144,1557,8
275,20110624,134,1886,15
275,20110625,136,535,55
275,20110626,195,1647,5
275,20110627,246,2931,0
275,20110628,262,2513,267
275,20110629,170,1098,13
275,20110630,143,1901,1
275,20110701,132,1837,20
275,20110702,136,1539,-1
275,20110703,143,1709,0
275,20110704,156,2768,0
275,20110705,180,2651,0
275,20110706,173,1463,1
275,20110707,179,2017,-1
275,20110708,181,2048,-1
275,20110709,164,1679,25
275,20110710,166,2342,0
275,20110711,174,2124,0
275,20110712,188,1818,128
275,20110713,132,367,76
275,20110714,132,334,335
275,20110715,168,2158,17
275,20110716,169,1118,156
275,20110717,160,1858,28
275,20110718,151,975,19
275,20110719,167,1793,4
275,20110720,160,1087,61
275,20110721,154,1417,178
275,20110722,137,1560,-1
275,20110723,129,1508,78
275,20110724,122,516,160
275,20110725,149,1747,-1
275,20110726,148,610,7
275,20110727,172,1340,0
275,20110728,175,1437,56
275,20110729,149,987,1
275,20110730,140,617,2
275,20110731,144,844,0
275,20110801,161,2440,0
275,20110802,220,2368,0
275,20110803,205,946,106
275,20110804,197,2140,59
275,20110805,189,1722,0
275,20110806,189,1139,140
275,20110807,156,1335,43
275,20110808,149,1278,238
275,20110809,140,1622,9
275,20110810,156,1473,-1
275,20110811,175,1449,29
275,20110812,172,872,31
275,20110813,170,745,31
275,20110814,166,734,189
275,20110815,151,1573,0
275,20110816,169,1554,1
275,20110817,171,1760,0
275,20110818,166,1167,63
275,20110819,156,1507,15
275,20110820,170,2065,0
275,20110821,206,1374,1
275,20110822,180,1360,-1
275,20110823,187,796,123
275,20110824,186,1083,60
275,20110825,187,1766,-1
275,20110826,181,668,93
275,20110827,144,1227,63
275,20110828,131,874,233
275,20110829,127,852,8
275,20110830,120,841,14
275,20110831,127,734,3
275,20110901,123,1773,0
275,20110902,176,1772,0
275,20110903,216,1658,0
275,20110904,190,925,61
275,20110905,148,1314,5
275,20110906,151,676,286
275,20110907,141,708,49
275,20110908,139,373,87
275,20110909,169,410,2
275,20110910,210,1086,-1
275,20110911,175,885,2
275,20110912,165,499,4
275,20110913,150,1293,40
275,20110914,130,912,-1
275,20110915,132,1269,0
275,20110916,144,1376,3
275,20110917,151,656,51
275,20110918,114,955,62
275,20110919,120,957,-1
275,20110920,149,758,0
275,20110921,157,821,-1
275,20110922,135,938,-1
275,20110923,128,1115,0
275,20110924,130,1368,0
275,20110925,152,1337,0
275,20110926,176,1146,1
275,20110927,164,906,0
275,20110928,175,1414,0
275,20110929,192,1361,0
275,20110930,175,1381,0
275,20111001,165,1302,0
275,20111002,158,1262,0
275,20111003,183,1071,0
275,20111004,159,487,-1
275,20111005,165,418,2
275,20111006,128,515,77
275,20111007,95,719,175
275,20111008,82,878,39
275,20111009,99,545,57
275,20111010,165,241,9
275,20111011,146,113,92
275,20111012,106,216,184
275,20111013,87,989,0
275,20111014,83,1111,0
275,20111015,78,1126,0
275,20111016,73,1094,0
275,20111017,108,528,0
275,20111018,96,401,59
275,20111019,69,529,90
275,20111020,63,728,3
275,20111021,58,934,0
275,20111022,60,957,0
275,20111023,77,950,0
275,20111024,91,913,0
275,20111025,101,273,-1
275,20111026,100,496,1
275,20111027,106,684,0
275,20111028,120,666,-1
275,20111029,133,347,0
275,20111030,132,245,0
275,20111031,132,651,0
275,20111101,125,694,78
275,20111102,120,412,5
275,20111103,142,302,-1
275,20111104,143,584,7
275,20111105,123,531,-1
275,20111106,96,258,0
275,20111107,93,71,0
275,20111108,75,390,0
275,20111109,80,560,0
275,20111110,56,219,0
275,20111111,68,247,0
275,20111112,61,544,0
275,20111113,27,451,0
275,20111114,22,582,0
275,20111115,7,337,0
275,20111116,17,555,0
275,20111117,25,163,0
275,20111118,72,430,0
275,20111119,54,415,0
275,20111120,10,237,0
275,20111121,9,380,0
275,20111122,20,404,0
275,20111123,66,117,-1
275,20111124,75,254,0
275,20111125,72,51,8
275,20111126,76,280,-1
275,20111127,84,94,15
275,20111128,40,419,0
275,20111129,67,314,10
275,20111130,64,411,0
275,20111201,94,124,111
275,20111202,58,264,31
275,20111203,69,86,107
275,20111204,65,169,20
275,20111205,37,243,36
275,20111206,32,252,32
275,20111207,61,198,115
275,20111208,69,96,71
275,20111209,51,336,31
275,20111210,21,357,1
275,20111211,28,205,0
275,20111212,63,257,35
275,20111213,72,125,97
275,20111214,43,185,166
275,20111215,51,74,75
275,20111216,28,88,157
275,20111217,27,261,45
275,20111218,10,268,21
275,20111219,11,338,16
275,20111220,41,194,65
275,20111221,46,56,3
275,20111222,83,48,60
275,20111223,87,73,39
275,20111224,51,285,44
275,20111225,83,53,8
275,20111226,103,83,10
275,20111227,82,79,0
275,20111228,61,52,2
275,20111229,56,128,62
275,20111230,38,297,31
275,20111231,67,61,62
275,20120101,114,53,152
275,20120102,69,208,9
275,20120103,67,46,81
275,20120104,61,190,88
275,20120105,65,162,159
275,20120106,59,221,9
275,20120107,67,119,71
275,20120108,63,140,30
275,20120109,73,156,9
275,20120110,63,263,0
275,20120111,79,90,4
275,20120112,69,61,24
275,20120113,44,331,11
275,20120114,27,322,-1
275,20120115,14,381,0
275,20120116,-13,491,0
275,20120117,-15,470,0
275,20120118,17,181,28
275,20120119,55,96,119
275,20120120,25,119,43
275,20120121,67,138,60
275,20120122,60,94,49
275,20120123,40,383,17
275,20120124,17,290,0
275,20120125,30,247,-1
275,20120126,33,129,32
275,20120127,44,491,-1
275,20120128,23,566,7
275,20120129,-12,99,-1
275,20120130,-23,65,1
275,20120131,-49,601,0
275,20120201,-57,688,0
275,20120202,-77,711,0
275,20120203,-108,230,9
275,20120204,-132,717,0
275,20120205,-74,741,0
275,20120206,-77,745,0
275,20120207,-85,662,-1
275,20120208,-35,609,0
275,20120209,-46,183,0
275,20120210,-60,984,0
275,20120211,-76,623,0
275,20120212,-50,322,2
275,20120213,12,250,18
275,20120214,36,349,37
275,20120215,40,263,49
275,20120216,42,272,4
275,20120217,58,317,8
275,20120218,66,156,78
275,20120219,13,708,2
275,20120220,5,915,0
275,20120221,45,387,0
275,20120222,60,651,14
275,20120223,90,277,12
275,20120224,78,122,4
275,20120225,45,641,0
275,20120226,52,340,-1
275,20120227,57,427,2
275,20120228,83,142,2
275,20120229,87,219,-1
275,20120301,80,229,0
275,20120302,90,915,0
275,20120303,88,304,-1
275,20120304,76,615,30
275,20120305,56,259,43
275,20120306,57,591,0
275,20120307,36,242,91
275,20120308,42,918,2
275,20120309,70,701,0
275,20120310,84,276,15
275,20120311,82,1175,0
275,20120312,76,759,0
275,20120313,74,268,0
275,20120314,55,371,0
275,20120315,80,1450,0
275,20120316,69,954,0
275,20120317,88,844,-1
275,20120318,73,563,-1
275,20120319,52,1342,0
275,20120320,75,1344,0
275,20120321,90,1578,0
275,20120322,121,1629,0
275,20120323,117,1624,0
275,20120324,118,1512,0
275,20120325,92,1678,0
275,20120326,95,1721,0
275,20120327,90,1484,0
275,20120328,94,1760,0
275,20120329,80,713,0
275,20120330,82,569,-1
275,20120331,55,713,-1
275,20120401,36,1363,0
275,20120402,73,803,0
275,20120403,89,1063,0
275,20120404,73,437,41
275,20120405,61,1184,0
275,20120406,62,1748,9
275,20120407,42,916,12
275,20120408,49,1575,12
